counter,parent,child
26,1ea6eee094bfe8bd34c15e95643f4a37,3de24a2c5f4e9af668ccdeb14e53cdc9
26,1ea6eee094bfe8bd34c15e95643f4a37,3de24a2c5f4e9af668ccdeb14e53cdc9
26,ad8272a8d504cab5af22064fba8e82bf,94368fc880096ca13eecb1235064dbf3
26,ad8272a8d504cab5af22064fba8e82bf,038c1b9cf7d8a52faf35572ab6d4cbaa
26,b1ee8e9dfeaaf1aa18d17aeaccd00a1e,1fd30befd4677b7b01ff6445882898d5
26,b1ee8e9dfeaaf1aa18d17aeaccd00a1e,fda2e733fb60aa25b23d600b75e2e5eb
26,0adae3da20baea602587724120d0f82f,3cb4f11ee5c2760a4001133df3a5d59a
26,0adae3da20baea602587724120d0f82f,f5988a594b19246a2cf91071f323632a
26,bd9cc60e73fc2488bc3887f621d6a9ac,040b76de7d9e3ac4c5bd34a270935fd0
26,bd9cc60e73fc2488bc3887f621d6a9ac,ab33c75bb37805e7938f894a0357e8f4
26,ac7115378dd606dddf71284730e9ff2c,69941df502fab6c5f22aaa02e8384b6a
26,ac7115378dd606dddf71284730e9ff2c,ebbf00628473456ec4f33bee4c509f79
26,2df7c33eb783f074e4050bd2deaf15d5,09dd767060fcaf760b58cc003f6a4b10
26,2df7c33eb783f074e4050bd2deaf15d5,2d4498d436bf5096a8c0aea540b49c49
26,b91df914c8be0f957b684b555de9227f,09dd767060fcaf760b58cc003f6a4b10
26,b91df914c8be0f957b684b555de9227f,2d4498d436bf5096a8c0aea540b49c49
26,af3255962fc9715ed9acde5da517954f,8dcbd46899afb0f7433b64b7de47b966
26,af3255962fc9715ed9acde5da517954f,712794fed25d9ffb31807f50f3d1338e
26,cb829f9c31c4ddc345d13f88eced130c,2f82ab4fda96c03cd582effd68c613ec
26,cb829f9c31c4ddc345d13f88eced130c,31061a07b84c35249ad1257e5f81c510
26,afb15ba937487625389194b08f08551d,46bfa84ca3f93410d5e46f88672eec5f
26,afb15ba937487625389194b08f08551d,874631b5850a3d0bc66145f8e47a1251
26,02e444c4c3e967dd5ca1c2180269ed34,ae9662c4e5c3c1073210e8db357f0277
26,02e444c4c3e967dd5ca1c2180269ed34,773dda7887e2c3eb44d8971e7a00240f
26,a85e663635947c964ac707c131b700e4,ae9662c4e5c3c1073210e8db357f0277
26,a85e663635947c964ac707c131b700e4,773dda7887e2c3eb44d8971e7a00240f
